qid,docid,llm_grade,systems,model
74_2,MARCO_1736891,2,gpt-4o,gpt-4o-2024-08-06
74_2,MARCO_2574013,1,gpt-4o,gpt-4o-2024-08-06
74_2,MARCO_346268,2,gpt-4o,gpt-4o-2024-08-06
74_2,MARCO_4189627,2,gpt-4o-mini|llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_2,MARCO_4670437,1,gpt-4o-mini|llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_2,MARCO_4804439,2,gpt-4o,gpt-4o-2024-08-06
74_2,MARCO_5029185,2,gpt-4o|llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_2,MARCO_5504072,1,llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_2,MARCO_5719576,2,quretec,gpt-4o-2024-08-06
74_2,MARCO_6075452,1,raw|t5,gpt-4o-2024-08-06
74_2,MARCO_6217027,1,quretec,gpt-4o-2024-08-06
74_2,MARCO_6283221,1,raw|t5,gpt-4o-2024-08-06
74_2,MARCO_657237,1,gpt-4o|llama-3.1-8b-instant|llama-3.3-70b-versatile|quretec,gpt-4o-2024-08-06
74_2,MARCO_7642312,1,gpt-4o,gpt-4o-2024-08-06
74_2,MARCO_7795860,2,quretec,gpt-4o-2024-08-06
74_2,MARCO_7819207,2,human,gpt-4o-2024-08-06
74_2,MARCO_8116460,2,gpt-4o-mini|llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_2,MARCO_8332146,1,quretec,gpt-4o-2024-08-06
74_2,MARCO_8351987,2,llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_3,CAR_2545e3b6b3be9951681b8d40c313da60076867ec,0,raw,gpt-4o-2024-08-06
74_3,CAR_35e9913f3fe7f4771b8234c795706e383b1138db,0,raw,gpt-4o-2024-08-06
74_3,MARCO_3013118,1,gpt-4o|gpt-4o-mini|human|llama-3.1-8b-instant|llama-3.3-70b-versatile|t5,gpt-4o-2024-08-06
74_3,MARCO_4669496,0,quretec,gpt-4o-2024-08-06
74_3,MARCO_7282066,0,gpt-4o-mini|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_3,MARCO_7819204,1,gpt-4o|gpt-4o-mini|human|llama-3.1-8b-instant|llama-3.3-70b-versatile|t5,gpt-4o-2024-08-06
74_4,CAR_0199d65d0fe42744dba48eeef95106e9d6d8fc1c,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_4,CAR_1f3306f55e4aa94a35261b9f6d45ba6fcce28de2,3,t5,gpt-4o-2024-08-06
74_4,CAR_24e1781dc530779d2e9341ececa646107b1ddf24,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_4,CAR_5813cfa847de01bb2199c5f08c6f2fa0c1b60682,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_4,CAR_64a8125cab35c6710775b66d4bbb63ca37186032,0,raw,gpt-4o-2024-08-06
74_4,CAR_8568f6527203172b19ae7f8d37d2a03db89cf214,0,raw,gpt-4o-2024-08-06
74_4,CAR_8de40cf764507b4705ba5a67d8cf27d9711c92f8,0,raw,gpt-4o-2024-08-06
74_4,MARCO_1389219,3,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_1408333,3,gpt-4o|gpt-4o-mini|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_1768537,0,quretec,gpt-4o-2024-08-06
74_4,MARCO_2096165,0,raw,gpt-4o-2024-08-06
74_4,MARCO_2427152,2,gpt-4o|gpt-4o-mini|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_3071101,3,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
74_4,MARCO_3928562,0,raw,gpt-4o-2024-08-06
74_4,MARCO_3937907,0,raw,gpt-4o-2024-08-06
74_4,MARCO_4565733,3,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_5780533,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_4,MARCO_5827507,0,raw,gpt-4o-2024-08-06
74_4,MARCO_6029626,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_6034891,4,human|quretec,gpt-4o-2024-08-06
74_4,MARCO_6086036,3,gpt-4o|gpt-4o-mini|human,gpt-4o-2024-08-06
74_4,MARCO_6110289,1,t5,gpt-4o-2024-08-06
74_4,MARCO_657237,1,quretec,gpt-4o-2024-08-06
74_4,MARCO_6641031,1,human|t5,gpt-4o-2024-08-06
74_4,MARCO_730330,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_776982,1,gpt-4o|gpt-4o-mini|t5,gpt-4o-2024-08-06
74_4,MARCO_8362777,2,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_4,MARCO_8438196,1,quretec,gpt-4o-2024-08-06
74_4,MARCO_8771047,1,human|quretec,gpt-4o-2024-08-06
74_5,CAR_3d470ac0857b1570716549bd97f568f10be0929b,0,raw,gpt-4o-2024-08-06
74_5,CAR_bcbf5ecde8c96f5566cb6cedc97fb8a7e1e38774,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_5,CAR_ead3817d8d1cc52cb0b44c920c1c14e5f6aa9525,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_5,CAR_f518b245f469e30e1c41b28781eab0c95b9bd3b7,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_5,MARCO_1522728,0,raw,gpt-4o-2024-08-06
74_5,MARCO_1637251,0,raw,gpt-4o-2024-08-06
74_6,CAR_04def2c0e62ffb6d9346d2e198b3b66dc4a819f3,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,CAR_7688f0a1d4745965f4a797a31178226a9f9c95f3,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,CAR_7fe415a6924d9029e0b62a637aa9e02f2ff95e6a,0,raw|t5,gpt-4o-2024-08-06
74_6,CAR_a24edce78fad7768c039b4fd5bd7684073954503,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,CAR_b05fedb22c12a797acdec2e4f91c3e0de5747c9c,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,CAR_bb6f6a973c4ba5cbdbdf538f84ca716cadd6fd93,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_6,CAR_c989cbf39ad567fa98440aa2f677943206367af5,2,gpt-4o|llama-3.1-8b-instant,gpt-4o-2024-08-06
74_6,CAR_db9abd674ad3107f578ba2cb0807b2f89c1b87da,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,CAR_f5fb49f23e537ff03bbe2e5b610b1b741ad367e2,0,gpt-4o-mini|raw|t5,gpt-4o-2024-08-06
74_6,MARCO_1768534,0,gpt-4o|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_6,MARCO_346273,2,gpt-4o|llama-3.1-8b-instant|llama-3.3-70b-versatile|quretec,gpt-4o-2024-08-06
74_6,MARCO_3575539,0,raw|t5,gpt-4o-2024-08-06
74_6,MARCO_3577555,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,MARCO_3865159,0,raw|t5,gpt-4o-2024-08-06
74_6,MARCO_4189627,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_6,MARCO_5349602,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_6,MARCO_7313770,2,raw|t5,gpt-4o-2024-08-06
74_6,MARCO_766570,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_6,MARCO_8669334,0,gpt-4o-mini,gpt-4o-2024-08-06
74_6,MARCO_8669336,0,gpt-4o-mini,gpt-4o-2024-08-06
74_7,CAR_0384927448e71fc9dbfeb39a3798e0106e618fc2,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_7,CAR_abc95d163ed23af473a748c5f172cf4fe30db033,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_7,CAR_b0338c2a76cbcebed561ee6627c8f358294a561f,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_7,CAR_d1ef03e7212765092e9885ca56e87a36cc6a4612,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_7,CAR_f0957f7ee2bc4789356cdf014f13c698d04702f0,0,raw,gpt-4o-2024-08-06
74_7,CAR_fba967257361a03d08fa3e9af6703a435c83c12a,0,gpt-4o,gpt-4o-2024-08-06
74_7,CAR_fed69c56ccb98b95ad88ca5af2871439c089e6c0,1,gpt-4o,gpt-4o-2024-08-06
74_7,MARCO_1070439,0,t5,gpt-4o-2024-08-06
74_7,MARCO_346273,0,t5,gpt-4o-2024-08-06
74_7,MARCO_4967530,0,t5,gpt-4o-2024-08-06
74_7,MARCO_5405718,0,t5,gpt-4o-2024-08-06
74_7,MARCO_657237,0,t5,gpt-4o-2024-08-06
74_7,MARCO_6641040,0,human,gpt-4o-2024-08-06
74_7,MARCO_8351986,0,gpt-4o-mini,gpt-4o-2024-08-06
74_7,MARCO_8351987,0,gpt-4o|gpt-4o-mini|quretec,gpt-4o-2024-08-06
74_8,CAR_a5a8282166bbddb390f157bf87f03b9ac99976a9,2,llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_8,MARCO_52336,0,raw,gpt-4o-2024-08-06
74_8,MARCO_7259499,2,gpt-4o-mini|llama-3.3-70b-versatile,gpt-4o-2024-08-06
74_9,CAR_009064d95eee4541c0c4ba2f220eb8f19f1eb913,0,gpt-4o|llama-3.1-8b-instant,gpt-4o-2024-08-06
74_9,CAR_1616fac9adbd761b042af2ef55c67d332e1d3f47,3,gpt-4o-mini,gpt-4o-2024-08-06
74_9,CAR_16999ec7f2d0902919b0ed234cf9c076df459848,1,llama-3.1-8b-instant|quretec,gpt-4o-2024-08-06
74_9,CAR_2313ffc859398b03cc1c00ec1438a9a4facfa9e8,3,gpt-4o|llama-3.1-8b-instant,gpt-4o-2024-08-06
74_9,CAR_2c023aa89707f1e4ec084e2b828df2da215f3f91,0,gpt-4o,gpt-4o-2024-08-06
74_9,CAR_2cc769ad06ec7aa578c2d4d6a8407960636a93ac,0,gpt-4o-mini,gpt-4o-2024-08-06
74_9,CAR_865123170b9f4abae3552062312d0d6e6db6fa11,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_9,CAR_b6a334bc31a20ac31e9540242e598d9f98b7ce3a,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
74_9,MARCO_3913231,0,human,gpt-4o-2024-08-06
74_9,MARCO_4156699,0,llama-3.3-70b-versatile|t5,gpt-4o-2024-08-06
74_9,MARCO_420733,0,quretec,gpt-4o-2024-08-06
74_9,MARCO_4378090,1,gpt-4o|llama-3.1-8b-instant,gpt-4o-2024-08-06
74_9,MARCO_548182,1,gpt-4o-mini,gpt-4o-2024-08-06
74_9,MARCO_6843938,1,gpt-4o|gpt-4o-mini|human|llama-3.1-8b-instant|quretec|t5,gpt-4o-2024-08-06
74_9,MARCO_6852333,1,gpt-4o-mini,gpt-4o-2024-08-06
74_9,MARCO_7741426,0,quretec,gpt-4o-2024-08-06
74_9,MARCO_8820,0,gpt-4o-mini|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_1,CAR_9a2c3395f39cbe75659b8147375c053a30332d28,4,gpt-4o,gpt-4o-2024-08-06
75_1,CAR_c0ec51a2e0da351fb6d4522912bd2e7aeace8570,3,llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_1,MARCO_2664705,1,gpt-4o-mini,gpt-4o-2024-08-06
75_1,MARCO_2664713,2,llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_1,MARCO_4081336,1,gpt-4o|gpt-4o-mini|human|llama-3.1-8b-instant|llama-3.3-70b-versatile|quretec|raw|t5,gpt-4o-2024-08-06
75_1,MARCO_45411,2,gpt-4o,gpt-4o-2024-08-06
75_10,CAR_06037c6c4e1a1a84758e91ece18f4a48e9a36034,0,quretec,gpt-4o-2024-08-06
75_10,CAR_473a67d37b20335baebb3f24ba6b7d503dfe7e97,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_10,CAR_6df3b0d86f46cc15aaaf834b15622968122963fa,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_10,CAR_78cdd5d33ecd5f2507b0e9fa7e586dce11faa9de,0,gpt-4o|gpt-4o-mini|quretec|t5,gpt-4o-2024-08-06
75_10,CAR_7abe6b3717fbdb169192bee86ed504c073b2093d,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_10,CAR_8b307bd6881b92a7dbed18fb0a003548855f48d8,0,quretec,gpt-4o-2024-08-06
75_10,CAR_989b3e9d901f49e1b2847e9a774d51e722c29d65,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_10,CAR_9ace189bfc083e19dd871a8e41374c7896d9535a,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_10,CAR_9ff6bde3b8f62cea4f9722c5805ad99147b9be14,0,gpt-4o|gpt-4o-mini|quretec|t5,gpt-4o-2024-08-06
75_10,CAR_a24f1160a7f35b0d7c9349426a754824ee697b45,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_10,CAR_c242497b5327edd3a394dd643b2422795766133f,0,gpt-4o|gpt-4o-mini|quretec|t5,gpt-4o-2024-08-06
75_10,CAR_c4821adc08e8ad9f284f39f8a5f3a9a695e35ff5,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_10,CAR_c8f849230c7e0091c2b13b1aceece9f97b4b5415,0,gpt-4o|gpt-4o-mini|quretec|t5,gpt-4o-2024-08-06
75_10,CAR_dbe34410a7c9d55421a378d373375cae06be9c8e,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_10,CAR_de72eaf1ac065c62cb9c9b6b965b5374c21e8294,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_10,CAR_e4de5fee73b7b450e2207869b08d41311b5482e6,0,raw,gpt-4o-2024-08-06
75_10,CAR_e7eb8dda5ea17706dc2717e678b390d47fb8ba24,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_10,CAR_eb42b292791305fe3c60306061953aa5dab62a71,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_10,CAR_f027ab2beaa8815e787c86546019b96f6ea62103,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_10,MARCO_2235404,0,raw,gpt-4o-2024-08-06
75_10,MARCO_3401721,0,raw,gpt-4o-2024-08-06
75_10,MARCO_4792366,0,raw,gpt-4o-2024-08-06
75_10,MARCO_4792370,0,raw,gpt-4o-2024-08-06
75_10,MARCO_6486937,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_2,CAR_25e4a4ac68054b3c186c369710cb1ae65421b53b,2,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_2,CAR_b5b70064450d6c20a1d58bf39f75f8a661f0ec16,0,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
75_2,CAR_d36a96d0e5ef34a5755df8eec3c45cde91095095,0,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_1234014,4,gpt-4o|gpt-4o-mini|llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_2,MARCO_2489178,0,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_2899929,0,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
75_2,MARCO_2899937,0,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
75_2,MARCO_3508113,3,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_2,MARCO_4100584,4,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_2,MARCO_4175207,4,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_4175208,4,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_4376810,4,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_2,MARCO_4678300,2,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_4678301,2,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_4678303,4,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_2,MARCO_6032132,4,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_2,MARCO_622649,1,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
75_2,MARCO_7157331,0,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
75_2,MARCO_8158885,1,human|quretec|raw|t5,gpt-4o-2024-08-06
75_2,MARCO_8821084,0,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
75_2,MARCO_906093,3,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_3,CAR_1650e7a2a59dfddd30a884de018be2359963670b,0,gpt-4o-mini,gpt-4o-2024-08-06
75_3,CAR_3a6b2e34c1e41bfac5ae11b9c7e25b3544e4020e,0,raw,gpt-4o-2024-08-06
75_3,CAR_417d0a4ea6086d0cfb3125e918593c38e6ab2620,3,gpt-4o-mini,gpt-4o-2024-08-06
75_3,CAR_8a644aecadd9e013c04c5dabc8cb629ca22f237e,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_3,CAR_a7306427953af327bd2485a76be0f9ec84195c54,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_3,CAR_b1692d706583e38ea0f0b7d7ee6fbc75c1ea5bdb,0,gpt-4o-mini,gpt-4o-2024-08-06
75_3,CAR_bac3edf5ad600e7a64e5e80c001a386b5142f1f9,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_3,CAR_be4e08545a1428f1868c76249a73855dab5a9ed2,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_3,CAR_e3913815d75e97146c398f9c323f2e3efcbd2982,0,gpt-4o-mini|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_3,CAR_efdfe289a550b02aa935a84f27b9de180ba8b1ef,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_3,CAR_f66202c7c864e43ab17252f329339c3bb25d4012,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_3,MARCO_2194805,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_3,MARCO_4801977,0,raw,gpt-4o-2024-08-06
75_3,MARCO_7495815,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_3,MARCO_7698466,0,raw,gpt-4o-2024-08-06
75_3,MARCO_8158885,1,llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_4,CAR_0d4d50560caf56dc0897d8e14fc1755c901757c6,1,gpt-4o-mini,gpt-4o-2024-08-06
75_4,CAR_9aed4a809dc3fc69f78b0c7fa78acba13df4500b,1,gpt-4o-mini,gpt-4o-2024-08-06
75_4,CAR_aca566f3fc8d0d1ab26238af8259698099f8c336,0,raw,gpt-4o-2024-08-06
75_4,CAR_e0fb8ede9376526499f8f46ddeb6d97b285d0985,0,raw,gpt-4o-2024-08-06
75_4,CAR_f319e92a5c2548f17b0117a8ae8cbb32dcc61cf3,1,human|llama-3.3-70b-versatile|quretec|t5,gpt-4o-2024-08-06
75_4,MARCO_1377299,0,raw,gpt-4o-2024-08-06
75_4,MARCO_2895369,0,raw,gpt-4o-2024-08-06
75_4,MARCO_3703228,0,raw,gpt-4o-2024-08-06
75_4,MARCO_3703229,0,raw,gpt-4o-2024-08-06
75_4,MARCO_3961767,0,raw,gpt-4o-2024-08-06
75_4,MARCO_577020,0,raw,gpt-4o-2024-08-06
75_4,MARCO_6283063,0,gpt-4o-mini,gpt-4o-2024-08-06
75_4,MARCO_8019193,1,gpt-4o,gpt-4o-2024-08-06
75_5,CAR_248cf7a9b05970bc5db7fea5bee00cc2b0ca1d8a,0,raw,gpt-4o-2024-08-06
75_5,CAR_56a7a34b548c26a5886500dbe12028545a06fbce,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,CAR_5970555f7db187ee918978af5efd87df75baba71,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,CAR_7d3650ecd8f2d578cdd262b62b333457442c677e,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,CAR_852e93e24ae4886af9283cdb7dcc39eb8d420a2d,0,raw,gpt-4o-2024-08-06
75_5,CAR_a2824489057f9c4c3a42b7ede29a4d7d39b379fb,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,CAR_a33109bb41e170ef9520ba3cbcbc4f84d281d534,0,raw,gpt-4o-2024-08-06
75_5,CAR_a8e7995b2a31b8144dade58b0cfdeb3bc96b4ac1,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,CAR_b2b3f8bfec53eb404131a1f136454e51f65f7206,0,gpt-4o|quretec,gpt-4o-2024-08-06
75_5,CAR_c47b0bffccc1925ad6b1e18865a38c2871b0198c,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,CAR_e62a6ee083ab19734fbc51be84d939e09ef19c4e,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,MARCO_1903361,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,MARCO_3925908,1,gpt-4o,gpt-4o-2024-08-06
75_5,MARCO_4915810,0,raw,gpt-4o-2024-08-06
75_5,MARCO_4997781,3,gpt-4o,gpt-4o-2024-08-06
75_5,MARCO_7345052,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_5,MARCO_7602102,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_6,CAR_8c1458cf61f3b544caf1dd458c79271765f554db,0,raw,gpt-4o-2024-08-06
75_6,CAR_f6891a6a62559ceaa4afbba40bb907fd960de9d7,0,raw,gpt-4o-2024-08-06
75_6,MARCO_5402552,3,gpt-4o|llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_7,CAR_0b540eb273586a7220c2f7fef4fd748444430b7e,0,raw,gpt-4o-2024-08-06
75_7,CAR_1dce0e5bef7a6363f6feacec793a784775ec2b90,0,raw,gpt-4o-2024-08-06
75_7,CAR_2b9520c102bd4af1ca917bd59df118039db59173,0,raw,gpt-4o-2024-08-06
75_7,CAR_3f66f556d8cfa08c3be3e7f1fe9b1b790d01134f,0,raw,gpt-4o-2024-08-06
75_7,CAR_6fd2c0e67d756bb6e50432aaa77c4f34fcf61a83,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,CAR_77873d413bc4d4257d432d67431c88aba925f0e2,0,raw,gpt-4o-2024-08-06
75_7,CAR_972caf7ff76fa5cb58c6a86a9b8bd90cac846752,0,raw,gpt-4o-2024-08-06
75_7,CAR_9ae3643183f515862181dccee694918c872f4cd6,0,raw,gpt-4o-2024-08-06
75_7,CAR_bfd2199b5b8696346eb0856b6a7e181881ca7bec,0,raw,gpt-4o-2024-08-06
75_7,CAR_e5ffee9cb54c9737f3fe3436fbc108a8cc42f0f0,0,raw,gpt-4o-2024-08-06
75_7,MARCO_1535153,0,quretec,gpt-4o-2024-08-06
75_7,MARCO_1535157,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_7,MARCO_1754624,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_3110550,0,gpt-4o|human|llama-3.1-8b-instant|llama-3.3-70b-versatile|quretec|t5,gpt-4o-2024-08-06
75_7,MARCO_3907037,0,gpt-4o|human|llama-3.1-8b-instant|llama-3.3-70b-versatile|quretec|t5,gpt-4o-2024-08-06
75_7,MARCO_4180252,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_4904052,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_5057333,0,gpt-4o|human|llama-3.1-8b-instant|llama-3.3-70b-versatile|t5,gpt-4o-2024-08-06
75_7,MARCO_5150745,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_5500903,0,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_7,MARCO_5695194,0,t5,gpt-4o-2024-08-06
75_7,MARCO_6012221,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_6252445,0,quretec,gpt-4o-2024-08-06
75_7,MARCO_7073489,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_8268520,0,gpt-4o-mini,gpt-4o-2024-08-06
75_7,MARCO_8775164,0,raw,gpt-4o-2024-08-06
75_7,MARCO_91993,0,gpt-4o-mini,gpt-4o-2024-08-06
75_8,CAR_8d61f9e1d2110610ff0f6672620b4cf51f075321,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_8,CAR_91aed3cc57ec574842b34bd89b4a5f869ee46c94,3,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_8,CAR_c8b1fe646491137bf246fed0728240bad47114d9,2,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_8,CAR_d6379541940ca936942421603f5229e5d15c00a4,0,raw,gpt-4o-2024-08-06
75_8,MARCO_1010015,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
75_8,MARCO_2664709,2,raw,gpt-4o-2024-08-06
75_8,MARCO_5911290,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
75_9,CAR_5861c8cf072ee4b25523b24b48f0819531a35385,0,raw,gpt-4o-2024-08-06
76_1,CAR_3c473267603e1760966125ad9aaedfb31764fe56,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_1265161,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
76_1,MARCO_2240847,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_3223559,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_3548502,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
76_1,MARCO_3548504,2,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_35961,1,llama-3.3-70b-versatile,gpt-4o-2024-08-06
76_1,MARCO_3881138,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_4284140,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_5662340,2,llama-3.1-8b-instant|llama-3.3-70b-versatile,gpt-4o-2024-08-06
76_1,MARCO_6502108,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_6939277,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_1,MARCO_7553341,3,gpt-4o|gpt-4o-mini,gpt-4o-2024-08-06
76_1,MARCO_8411165,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_10,CAR_555610351aa0b9d6e5598b137ae63eb3d217c869,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_10,MARCO_135665,1,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_10,MARCO_1563443,0,gpt-4o-mini,gpt-4o-2024-08-06
76_10,MARCO_159787,0,gpt-4o-mini,gpt-4o-2024-08-06
76_10,MARCO_2111270,4,gpt-4o|llama-3.3-70b-versatile|quretec,gpt-4o-2024-08-06
76_10,MARCO_2138774,0,raw,gpt-4o-2024-08-06
76_10,MARCO_2381814,3,human|quretec|t5,gpt-4o-2024-08-06
76_10,MARCO_2382733,0,gpt-4o-mini,gpt-4o-2024-08-06
76_10,MARCO_2682215,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_10,MARCO_2962086,0,raw,gpt-4o-2024-08-06
76_10,MARCO_3631865,0,raw,gpt-4o-2024-08-06
76_10,MARCO_3631866,0,raw,gpt-4o-2024-08-06
76_10,MARCO_3988709,0,gpt-4o-mini,gpt-4o-2024-08-06
76_10,MARCO_4106353,0,gpt-4o-mini,gpt-4o-2024-08-06
76_10,MARCO_5456831,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_10,MARCO_6178241,0,llama-3.1-8b-instant,gpt-4o-2024-08-06
76_10,MARCO_6515130,0,gpt-4o-mini,gpt-4o-2024-08-06
76_10,MARCO_7020793,0,gpt-4o-mini,gpt-4o-2024-08-06
